消防栓編號,單位名稱,自訂編號,種類,消防栓蓋,產權,區鄉鎮市名稱,消防栓位置,出水口型式,開關型式,消防栓標誌,經度,緯度,是否停用,備註,水公司單位名稱,消防栓照片,建檔時間,建檔帳號,修改時間,修改帳號,版本,查察梯次,水壓不足,水壓不足時1,水壓不足時2,出水量
5988,中山分隊,A001,地上,,公,太平區,新高里中山路四段23號,單口,五角開關,無,120.71313858,24.14963551,False,,大里服務所,True,,,2024/9/25 上午 07:13:27,中山分隊,17,1,False,0,0,2079
5628,中山分隊,A002,地上,,公,太平區,新高里宜鑫加油站左側巷口（分隊對面）,雙口,五角開關,無,120.7131721,24.14972729,False,,大里服務所,True,,,2026/4/15 下午 01:05:21,中山分隊,17,1,False,0,0,1926
5629,中山分隊,A003,地下,一般式,公,太平區,新高里中山路四段28巷17弄1號旁,單口,五角開關,無,120.71229636,24.15086535,False,,大里服務所,True,,,2025/8/8 下午 04:53:48,中山分隊,17,1,False,0,0,1044
18533,中山分隊,A004,地上,,公,太平區,新高里中山路四段86之1號（德侑藥局前）,雙口,五角開關,無,120.71065912,24.14970463,False,,大里服務所,True,2019/1/2 上午 10:39:34,中山分隊,2026/4/15 下午 01:08:37,中山分隊,6,1,False,0,0,1057
5575,中山分隊,A005,地下,一般式,公,太平區,新福里新福路2號,單口,五角開關,無,120.70319562,24.14822943,False,,大里服務所,True,,,2026/4/15 下午 01:09:49,中山分隊,14,1,False,0,0,1131
5576,中山分隊,A006,地下,一般式,公,太平區,新福里新福路58號,單口,五角開關,無,120.70325731,24.14929539,False,,大里服務所,True,,,2026/4/15 下午 01:10:31,中山分隊,12,1,False,0,0,1064
18534,中山分隊,A007,地下,一般式,公,太平區,新福里新福路66巷36弄60號旁,單口,五角開關,無,120.70389444,24.14961026,False,,大里服務所,True,2019/1/2 上午 10:50:26,中山分隊,2026/4/15 下午 01:11:28,中山分隊,7,1,False,0,0,1083
18535,中山分隊,A008,地下,一般式,公,太平區,新福里新福路66巷36弄61號前方車庫,單口,五角開關,無,120.70465149,24.14899787,False,,大里服務所,True,2019/1/2 上午 10:53:32,中山分隊,2026/4/15 下午 01:12:19,中山分隊,7,1,False,0,0,1062
18536,中山分隊,A009,地下,一般式,公,太平區,新福路66巷36弄31號側邊（機車格）,單口,五角開關,無,120.70445859,24.1495203,False,,大里服務所,True,2019/1/2 上午 10:55:57,中山分隊,2026/4/15 下午 01:13:02,中山分隊,7,1,False,0,0,1038
18537,中山分隊,A010,地下,一般式,公,太平區,新福里新福路66巷50號前,單口,五角開關,無,120.70468081,24.15000766,False,,大里服務所,True,2019/1/2 上午 10:57:50,中山分隊,2026/4/15 下午 01:14:29,中山分隊,6,1,False,0,0,891
5577,中山分隊,A011,地下,一般式,公,太平區,新福里新福路110號（順天璞玥前）,單口,五角開關,無,120.70329487,24.15018496,False,,大里服務所,True,,,2024/9/25 上午 07:16:09,中山分隊,12,1,False,0,0,0
16764,中山分隊,A012,地下,一般式,公,太平區,新光里新福路208號,單口,五角開關,無,120.70336461,24.15152126,False,,大里服務所,True,2015/6/30 下午 10:17:32,中山分隊,2026/4/11 上午 11:22:17,中山分隊,14,1,False,0,0,1000
18538,中山分隊,A013,地下,一般式,公,太平區,新光里新福十街16-2號,單口,五角開關,無,120.70387292,24.15155635,False,,大里服務所,True,2019/1/2 上午 10:59:40,中山分隊,2024/9/25 上午 07:16:28,中山分隊,5,1,False,0,0,344
18539,中山分隊,A014,地下,一般式,公,太平區,新光里新福十街1-3號,單口,五角開關,無,120.7038494,24.15192833,False,,大里服務所,True,2019/1/2 上午 11:01:45,中山分隊,2024/9/25 上午 07:16:38,中山分隊,5,1,False,0,0,490
5621,中山分隊,A015,地下,一般式,公,太平區,新光里新福十街50號前,單口,五角開關,無,120.70458428,24.1517304,False,,大里服務所,True,,,2024/9/25 上午 07:16:47,中山分隊,15,1,False,0,0,1681
5578,中山分隊,A016,地下,一般式,公,太平區,新光里新福路266號,單口,五角開關,無,120.70355772,24.15278543,False,,大里服務所,True,,,2024/9/25 上午 07:16:57,中山分隊,12,1,False,0,0,814
5584,中山分隊,A017,地下,一般式,公,太平區,新光里新福路300號前,單口,五角開關,無,120.7036811,24.15308646,False,,大里服務所,True,,,2024/9/25 上午 07:17:14,中山分隊,15,1,False,0,0,351
5622,中山分隊,A018,地下,一般式,公,太平區,新光里新福十六街49號,單口,五角開關,無,120.70427407,24.15308573,False,,大里服務所,True,,,2026/4/11 上午 11:32:57,中山分隊,16,1,False,0,0,173
21600,中山分隊,A019,地下,一般式,公,太平區,新福東街與振武路143巷口,單口,五角開關,有,120.704423,24.153532,False,,大里服務所,True,2024/6/27 上午 10:01:16,中山分隊,2024/9/25 上午 07:17:38,中山分隊,5,1,False,0,0,582
5585,中山分隊,A020,地下,一般式,公,太平區,新光里新福路530之1號前,單口,五角開關,無,120.70415854,24.1542183,False,,大里服務所,True,,,2024/9/25 上午 07:17:50,中山分隊,14,1,False,0,0,819
5579,中山分隊,A021,地下,一般式,公,太平區,新光里新福路558號,單口,五角開關,無,120.7044482,24.15480696,False,,大里服務所,True,,,2024/9/25 上午 07:18:11,中山分隊,16,1,False,0,0,1551
5587,中山分隊,A022,地下,固鎖式,公,太平區,新光里新福路876號旁讀樂樂車道口,單口,五角開關,無,120.70548831,24.15647841,False,,大里服務所,True,,,2026/4/11 下午 01:16:07,中山分隊,18,1,False,0,0,1508
18540,中山分隊,A023,地下,一般式,公,太平區,新興里新福路1090號,單口,五角開關,無,120.70653271,24.15797469,False,,大里服務所,True,2019/1/2 上午 11:03:19,中山分隊,2024/9/25 上午 07:19:14,中山分隊,6,1,False,0,0,861
5590,中山分隊,A024,地下,一般式,公,太平區,新興里新福路853號,單口,五角開關,無,120.70661544,24.15925,False,,大里服務所,True,,,2024/9/25 上午 07:19:23,中山分隊,18,1,False,0,0,1464
5589,中山分隊,A025,地下,固鎖式,公,太平區,新興里新福路831號,單口,五角開關,無,120.70654034,24.15847177,False,,大里服務所,True,,,2024/9/25 上午 07:19:36,中山分隊,18,1,False,0,0,1423
5588,中山分隊,A026,地下,一般式,公,太平區,新光里新福路763號,單口,五角開關,無,120.70531189,24.15643071,False,,大里服務所,True,,,2024/9/25 上午 07:19:55,中山分隊,17,1,False,0,0,1431
5580,中山分隊,A027,地下,一般式,公,太平區,新光里新福路582號對面,單口,五角開關,無,120.70449113,24.15520214,False,,大里服務所,True,,,2024/9/25 上午 07:20:06,中山分隊,14,1,False,0,0,1431
17609,中山分隊,A028,地下,一般式,公,太平區,新光里新福路403號旁,單口,五角開關,無,120.70396944,24.15398458,False,,大里服務所,True,2017/1/1 上午 12:28:01,letyhj0723,2024/9/25 上午 07:20:16,中山分隊,10,1,False,0,0,1484
5583,中山分隊,A029,地下,一般式,公,太平區,新光里新福路167號,單口,五角開關,無,120.70355236,24.15303866,False,,大里服務所,True,,,2024/9/25 上午 07:20:25,中山分隊,16,1,False,0,0,1526
5582,中山分隊,A030,地下,一般式,公,太平區,新光里新福路101號,單口,五角開關,無,120.70331633,24.15103667,False,,大里服務所,True,,,2024/9/25 上午 07:20:38,中山分隊,15,1,False,0,0,1639
5581,中山分隊,A031,地下,一般式,公,太平區,新福里新福路66巷對面,單口,五角開關,無,120.70320367,24.15016049,False,,大里服務所,True,,,2024/9/25 上午 07:20:46,中山分隊,14,1,False,0,0,1364
18541,中山分隊,A032,地下,一般式,公,太平區,新福里新福路67巷5-8號（左邊）,單口,五角開關,無,120.70292055,24.14976669,False,,大里服務所,True,2019/1/2 上午 11:05:01,中山分隊,2024/9/25 上午 07:20:55,中山分隊,6,2,False,0,0,1509
18542,中山分隊,A033,地下,一般式,公,太平區,新福里新福路67巷18-5號（右邊）,單口,五角開關,無,120.70294201,24.15016318,False,,大里服務所,True,2019/1/2 上午 11:07:28,中山分隊,2024/9/25 上午 07:21:16,中山分隊,6,2,False,0,0,1106
17179,中山分隊,A034,地下,一般式,公,太平區,新福里新福路35號,單口,五角開關,無,120.70314735,24.14913821,False,,大里服務所,True,2016/1/1 上午 10:43:01,中山分隊,2024/9/25 上午 07:21:28,中山分隊,13,2,False,0,0,1454
5574,中山分隊,A035,地下,一般式,公,太平區,新福里新福路1號,單口,五角開關,無,120.70312856,24.14828275,False,,大里服務所,True,,,2024/9/25 上午 07:21:37,中山分隊,18,2,False,0,0,1549
5572,中山分隊,A036,地下,一般式,公,太平區,新福里中山路四段212巷口,單口,五角開關,無,120.7021147,24.14814377,False,,大里服務所,True,,,2024/9/25 上午 07:21:46,中山分隊,14,2,False,0,0,1508
18543,中山分隊,A037,地下,一般式,公,太平區,新福里旱溪東路二段與中山路四段口,單口,五角開關,無,120.70058406,24.14805381,False,,大里服務所,True,2019/1/2 上午 11:09:56,中山分隊,2024/9/25 上午 07:22:01,中山分隊,6,2,False,0,0,1745
18544,中山分隊,A038,地上,一般式,公,太平區,新福里旱溪東路二段100號旁（近新福公園）,雙口,五角開關,無,120.7019347,24.15193424,False,,大里服務所,True,2019/1/2 上午 11:12:20,中山分隊,2024/9/25 上午 07:22:10,中山分隊,6,2,False,0,0,1607
18545,中山分隊,A039,地上,,公,太平區,新福里旱溪東路二段100~117號（寓上樂灣大樓前）,雙口,五角開關,無,120.70252283,24.15254277,False,,大里服務所,True,2019/1/2 上午 11:14:28,中山分隊,2024/9/25 上午 07:22:19,中山分隊,6,2,False,0,0,1429
18546,中山分隊,A040,地上,,公,太平區,新福里旱溪東路二段新光橋前右側,雙口,五角開關,無,120.70299265,24.15313968,False,,大里服務所,True,2019/1/2 上午 11:16:06,中山分隊,2024/9/25 上午 07:22:26,中山分隊,6,2,False,0,0,1831
19788,中山分隊,A041,地下,一般式,公,太平區,新福里旱溪東路二段286號旁30公尺（新福路資源回收廠正後方）,單口,五角開關,無,120.70471028,24.1562816,False,,大里服務所,True,2019/10/21 下午 10:55:30,中山分隊,2024/9/25 上午 07:22:36,中山分隊,6,2,False,0,0,1563.4
21599,中山分隊,A042,地下,一般式,公,太平區,旱溪東路二段與新光路口,單口,五角開關,無,120.70513,24.15857,False,,大里服務所,True,2024/6/27 上午 09:57:44,中山分隊,2024/9/25 上午 07:23:00,中山分隊,5,2,False,0,0,1007.2
19789,中山分隊,A043,地下,一般式,公,太平區,新福里旱溪西路二段230巷口旁（建築工地前）,單口,五角開關,無,120.70280677,24.15515157,False,,大里服務所,True,2019/10/21 下午 10:57:07,中山分隊,2024/9/25 上午 07:23:08,中山分隊,7,2,False,0,0,1325.1
18547,中山分隊,A044,地下,一般式,公,太平區,新福里旱溪西路二段230巷53弄21號,單口,五角開關,無,120.70171913,24.15484932,False,,大里服務所,True,2019/1/2 上午 11:18:12,中山分隊,2024/9/25 上午 07:23:19,中山分隊,6,2,False,0,0,470.4
19790,中山分隊,A045,地下,一般式,公,太平區,新福里旱溪西路二段212巷口,單口,五角開關,無,120.70248649,24.15466256,False,,大里服務所,True,2019/10/21 下午 10:59:00,中山分隊,2024/9/25 上午 07:23:32,中山分隊,6,2,False,0,0,1002.6
18548,中山分隊,A046,地下,一般式,公,太平區,新福里旱溪西路二段170號四季水悅,單口,五角開關,無,120.70100393,24.15278361,False,,大里服務所,True,2019/1/2 上午 11:20:23,中山分隊,2024/9/25 上午 07:23:42,中山分隊,8,2,False,0,0,1220.8
5573,中山分隊,A047,地下,一般式,公,太平區,新福里中山路四段213巷口,單口,五角開關,無,120.70135713,24.14797471,False,,大里服務所,True,,,2024/9/25 上午 07:23:54,中山分隊,15,2,False,0,0,1323
18549,中山分隊,A048,地下,一般式,公,太平區,新福里旱溪東路一段590-1號,單口,五角開關,無,120.70108655,24.1468623,False,,大里服務所,True,2019/1/2 上午 11:26:00,中山分隊,2024/9/25 上午 07:26:48,中山分隊,7,2,False,0,0,1529.4
5571,中山分隊,A049,地下,一般式,公,太平區,新福里旱溪東路一段542巷23號,單口,五角開關,無,120.70153132,24.14614913,False,,大里服務所,True,,,2024/9/25 上午 07:26:59,中山分隊,16,2,False,0,0,0
18550,中山分隊,A050,地下,一般式,公,太平區,新福里振福路12巷12號前,單口,五角開關,無,120.70201657,24.14587808,False,,大里服務所,True,2019/1/2 上午 11:28:36,中山分隊,2024/9/25 上午 07:27:10,中山分隊,6,2,False,0,0,1260.5
5570,中山分隊,A051,地下,一般式,公,太平區,新福里振福路81號,單口,五角開關,無,120.70348262,24.14662142,False,,台中給水廠,True,,,2026/5/13 下午 03:15:39,災害搶救科,18,2,False,0,0,1300
5627,中山分隊,A052,地下,一般式,公,太平區,新福里振福路和振福路126巷口,單口,五角開關,無,120.70452332,24.14756616,False,,大里服務所,True,,,2024/9/25 上午 07:27:34,中山分隊,19,2,False,0,0,1371
5625,中山分隊,A053,地下,一般式,公,太平區,新福里福興街11之2號前,單口,五角開關,無,120.705446,24.14960247,False,,大里服務所,True,,,2024/9/25 上午 07:27:46,中山分隊,18,2,False,0,0,935
5620,中山分隊,A054,地下,一般式,公,太平區,新福里樹德一街123號前,單口,五角開關,無,120.70558547,24.15093028,False,,大里服務所,True,,,2024/9/25 上午 07:27:56,中山分隊,22,2,False,0,0,1570
5619,中山分隊,A055,地下,一般式,公,太平區,新福里樹德一街福光橋頭,單口,五角開關,無,120.70582553,24.15093151,False,,大里服務所,True,,,2024/9/25 上午 07:28:04,中山分隊,21,2,False,0,0,1570
5618,中山分隊,A056,地下,一般式,公,太平區,新光里樹德一街136號前,單口,五角開關,無,120.70676832,24.15124845,False,,大里服務所,True,,,2024/9/25 上午 07:28:15,中山分隊,19,2,False,0,0,1831
18551,中山分隊,A057,地下,一般式,公,太平區,新光里樹德一街136巷70弄25號前,單口,五角開關,無,120.70682656,24.15277769,False,,大里服務所,True,2019/1/2 上午 11:33:47,中山分隊,2024/9/25 上午 07:28:30,中山分隊,8,2,False,0,0,426
5617,中山分隊,A058,地下,一般式,公,太平區,新光里振福路295號前,單口,五角開關,無,120.70715188,24.15124715,False,,大里服務所,True,,,2024/9/25 上午 07:28:40,中山分隊,17,2,False,0,0,1847
5623,中山分隊,A059,地下,一般式,公,太平區,新福里振福路243號前,單口,五角開關,無,120.70647285,24.15019469,False,,大里服務所,True,,,2024/9/25 上午 07:28:51,中山分隊,19,2,False,0,0,1483
5624,中山分隊,A060,地下,一般式,公,太平區,新福里振福路195號前,單口,五角開關,無,120.7058443,24.14932475,False,,大里服務所,True,,,2024/9/25 上午 07:29:01,中山分隊,22,2,False,0,0,1456
18552,中山分隊,A061,地下,一般式,公,太平區,新福里中山路四段96巷2弄30號,單口,五角開關,無,120.70752989,24.14949389,False,,大里服務所,True,2019/1/2 上午 11:36:52,中山分隊,2024/9/25 上午 07:29:10,中山分隊,6,2,False,0,0,253
5626,中山分隊,A062,地下,一般式,公,太平區,新福里樹德一街73巷58號前,單口,四角開關,無,120.70772588,24.14982763,False,,大里服務所,True,,,2024/9/25 上午 07:30:22,中山分隊,18,2,False,0,0,330
5614,中山分隊,A063,地下,一般式,公,太平區,新福里樹德一街73巷口,單口,五角開關,無,120.70759713,24.15101709,False,,大里服務所,True,,,2024/9/25 上午 07:30:43,中山分隊,17,2,False,0,0,526
5615,中山分隊,A064,地下,一般式,公,太平區,新福里樹德一街37巷口,單口,五角開關,無,120.70910453,24.15060103,False,,大里服務所,True,,,2024/9/25 上午 07:30:52,中山分隊,16,2,False,0,0,1548
5616,中山分隊,A065,地下,一般式,公,太平區,新福里樹德一街13巷口,單口,五角開關,無,120.71002721,24.15035628,False,,大里服務所,True,,,2024/9/25 上午 07:31:03,中山分隊,17,2,False,0,0,276
21601,中山分隊,A066,地下,一般式,公,太平區,樹德路與樹德一街口,單口,五角開關,無,120.710647,24.150285,False,,大里服務所,True,2024/6/27 上午 10:02:56,中山分隊,2024/9/25 上午 07:31:11,中山分隊,4,2,False,0,0,519
5613,中山分隊,A067,地下,一般式,公,太平區,新光里樹德一街96巷40號前,單口,五角開關,無,120.70821404,24.15204012,False,,大里服務所,True,,,2024/9/25 上午 07:31:21,中山分隊,19,3,False,0,0,481
5612,中山分隊,A068,地下,一般式,公,太平區,新光里樹德一街48巷23弄19號前,單口,五角開關,無,120.70904016,24.15211354,False,,大里服務所,True,,,2024/9/25 上午 07:31:30,中山分隊,18,3,False,0,0,945
5609,中山分隊,A069,地下,一般式,公,太平區,新光里振福路與振武路口,單口,五角開關,無,120.70892482,24.15425501,False,,大里服務所,True,,,2024/9/25 上午 07:31:40,中山分隊,18,3,False,0,0,388
